공고번호,공고명,기관명,공고일,마감일,계약구분,거래구분,키워드,조회창
202606051287179,남원도통초등학교 클래스팅 AI러닝 패키지 구독 계약 견적 요청,남원도통초등학교,2026-06-05,2026-06-10 09:30,1인수의,용역,구독,20260316~20260613
202606041286612,2026학년도 AI 디지털 활용 선도학교 학력 향상 교육자료 구독,문경신기초등학교,2026-06-04,2026-06-08 16:00,1인수의,물품,구독,20260316~20260613
202606041286400,화흥초등학교 기초학력보장 사업 학습용 소프트웨어 구독권 구입,화흥초등학교,2026-06-04,2026-06-05 09:00,1인수의,물품,구독,20260316~20260613
202606041286030,화흥초등학교 기초학력보장 사업 학습용 소프트웨어 구독권 구입,화흥초등학교,2026-06-04,2026-06-05 15:10,1인수의,물품,구독,20260316~20260613
202606041285414,"2026학년도 AI 디지털 활용 선도학교 오르조 클래스,체리스쿨 37개월 구독료 지출",춘천고등학교,2026-06-04,2026-06-04 18:00,1인수의,용역,구독,20260316~20260613
202606041284680,커뮤니네이션 플랫폼 미리캔버스 연간 구독료,문명중학교,2026-06-04,2026-06-05 12:00,1인수의,물품,구독,20260316~20260613
202606041284639,2026학년도 춘천초등학교 디지털컨텐츠FactGPT 구독 연간용역 계약,춘천초등학교,2026-06-04,2026-06-05 15:40,1인수의,용역,구독,20260316~20260613
202606041284536,LLM 구독권 구입,세교고등학교,2026-06-04,2026-06-04 16:00,1인수의,물품,구독,20260316~20260613
202606041284392,2026학년도 이리공고 공동실습소 소프트웨어 구독,이리공업고등학교,2026-06-04,2026-06-05 11:10,1인수의,물품,구독,20260316~20260613
202606041283960,서울경인초등학교 AI디지털활용 관련 교육자료 구독,서울경인초등학교,2026-06-04,2026-06-05 10:30,1인수의,물품,구독,20260316~20260613
202606041283544,[2차] 학교 디지털 역량 강화를 위한 EDU플러스 운영학교 1개교 구글 라이선스 구독,금산고등학교,2026-06-04,2026-06-09 18:00,1인수의,물품,구독,20260316~20260613
202606021281277,[시] 특성화교육프로그램 AI 활용 역량 강화 콘텐츠 구독료,진성여자고등학교,2026-06-02,2026-06-03 18:10,1인수의,물품,구독,20260316~20260613
202606011278796,구운초등학교 영어 소프트웨어 구독 견적요청,구운초등학교,2026-06-01,2026-06-04 08:30,1인수의,용역,구독,20260316~20260613
202606011277893,2026학년도 이리공고 공동실습소 소프트웨어 구독,이리공업고등학교,2026-06-01,2026-06-04 14:30,1인수의,물품,구독,20260316~20260613
202606011277405,2026학년도 울진고등학교 교육용 소프트웨어 구독 용역,울진고등학교,2026-06-01,2026-06-02 18:30,1인수의,용역,구독,20260316~20260613
202606011276759,2026. AI디지털 선도학교 교육용 소프트웨어 및 업무 경감을 위한 소프트웨어 구독,신어중학교,2026-06-01,2026-06-06 18:00,1인수의,물품,구독,20260316~20260613
202605291273517,2026학년도 AI 디지털 활용 선도학교 운영 교육자료 구독,문경신기초등학교,2026-05-29,2026-05-29 16:30,1인수의,물품,구독,20260316~20260613
202605291273290,2026학년도 AIDT 교육자료 구독 비용 품의,천안용암초등학교,2026-05-29,2026-06-03 18:00,1인수의,물품,구독,20260316~20260613
202605281270386,2026학년도 학교 구독형 전자도서 구입,승학초등학교,2026-05-28,2026-05-29 12:20,1인수의,물품,구독,20260316~20260613
202605281269591,AI디지털황용선도학교 운영을 위한 학습콘텐츠 구독,화홍고등학교,2026-05-28,2026-05-28 13:00,1인수의,물품,구독,20260316~20260613
202605281269071,부산진여상 정기간행물 구독 견적요청,부산진여자상업고등학교,2026-05-28,2026-06-01 12:00,1인수의,물품,구독,20260316~20260613
202605271268426,2026학년도 정기간행물 구독,해강고등학교,2026-05-28,2026-06-02 18:00,1인수의,물품,구독,20260316~20260613
202605271266246,부산소프트웨어마이스터고 2026학년도 전자책 구독 견적 요청,부산소프트웨어마이스터고등학교,2026-05-27,2026-06-01 18:30,1인수의,물품,구독,20260316~20260613
202605261263247,2026 AI 디지털 활용 선도학교 오르조클래스 구독,광운인공지능고등학교,2026-05-26,2026-05-29 13:40,1인수의,물품,구독,20260316~20260613
202605261261583,2026학년도 AI 플렛폼 구독 및 컨텐츠 구입 견적 요청,태장초등학교,2026-05-26,2026-05-27 13:00,1인수의,물품,구독,20260316~20260613
202605221260309,영어도서관 및 평가시스템 구독 이용 계약,한국항만물류고등학교,2026-05-22,2026-05-22 18:00,1인수의,용역,구독,20260316~20260613
202605221258785,"지산고 2026학년도 정기간행물,인디고잉 연간구독 견적요청",지산고등학교,2026-05-22,2026-05-27 18:00,1인수의,물품,구독,20260316~20260613
202605221257808,오션중 AI 디지털 활용 선도학교 ZOOM 대규모 연수용 소프트웨어 구독,오션중학교,2026-05-22,2026-05-22 18:00,1인수의,물품,구독,20260316~20260613
202605211257060,태장초 연구학교 및 선도학교 AI 플랫폼 구독 및 컨테츠 견적 요청,태장초등학교,2026-05-21,2026-05-26 15:30,1인수의,물품,구독,20260316~20260613
202605201252258,부산중앙중학교 정기간행물 구독,부산중앙중학교,2026-05-20,2026-05-22 18:00,1인수의,물품,구독,20260316~20260613
202605201251932,국제화프로그램 운영학교 SW 구독료,화양초등학교,2026-05-20,2026-05-21 23:50,1인수의,물품,구독,20260316~20260613
202605191247740,클로드 프로 구독 견적 요청,복대초등학교,2026-05-19,2026-05-24 18:00,1인수의,물품,구독,20260316~20260613
202605191246019,교육용 AI 구독권,구례고등학교,2026-05-19,2026-05-20 18:00,1인수의,물품,구독,20260316~20260613
202605181245412,선도학교 운영 디지털 도구 구독권 구입 견적 요청,남평초등학교,2026-05-18,2026-05-23 18:00,1인수의,물품,구독,20260316~20260613
202605181243651,오션초 정기간행물 구독 견적 제출 요청,오션초등학교,2026-05-18,2026-05-20 11:40,1인수의,물품,구독,20260316~20260613
202605181243604,내성고 AI융합교육중심학교 프로그램 구독 신청,내성고등학교,2026-05-18,2026-05-23 11:30,1인수의,물품,구독,20260316~20260613
202605151241385,2026학년도 도서관 정기간행물 구독,부산전자공업고등학교,2026-05-15,2026-05-19 13:00,1인수의,물품,구독,20260316~20260613
202605151240247,2026. 서원고 클리포 서비스 구독 계약,서원고등학교,2026-05-15,2026-05-15 23:00,1인수의,용역,구독,20260316~20260613
202605151239832,학교도서관 정기간행물 정기구독 견적요청,미래산업과학고등학교,2026-05-15,2026-05-18 18:00,1인수의,물품,구독,20260316~20260613
202605151239749,2026학년도 디지털 교육자료 구독 견적요청,대구대곡중학교,2026-05-15,2026-05-18 10:00,1인수의,물품,구독,20260316~20260613
202605151239419,AI디지털 활용 선도학교 생성형 AI 도구 구독 이용,간동고등학교,2026-05-15,2026-05-18 10:00,1인수의,물품,구독,20260316~20260613
202605141238110,2026학년도 교육과정 기반 AISW교육 라이선스 구독,정선정보공업고등학교,2026-05-14,2026-05-19 18:00,1인수의,용역,구독,20260316~20260613
202605141237656,2026 황지초등학교 학습 및 교육운영지원 AI구독권 견적 제출 요청,황지초등학교,2026-05-14,2026-05-15 18:00,1인수의,물품,구독,20260316~20260613
202605141236562,금성고 2026학년도 정기간행물 구독 견적 요청,금성고등학교,2026-05-14,2026-05-18 11:30,1인수의,물품,구독,20260316~20260613
202605141236556,2026학년도 이리공고 도서관 정기간행물 구독,이리공업고등학교,2026-05-14,2026-05-15 13:20,1인수의,물품,구독,20260316~20260613
202605131234751,2026년 AI·디지털 활용 선도학교 운영 계정 구독권 구입,한국국방과학고등학교,2026-05-13,2026-05-18 17:10,1인수의,물품,구독,20260316~20260613
202605131233383,2026 AI 수학 디지털 교육자료 구독,금병초등학교,2026-05-13,2026-05-18 13:50,1인수의,물품,구독,20260316~20260613
202605131233300,2026. 충주여고 이음AI PLUS 구독 견적 요청,충주여자고등학교,2026-05-13,2026-05-15 13:40,1인수의,물품,구독,20260316~20260613
202605121229193,2026학년도 고양중 학교도서관 정기간행물 구독,고양중학교,2026-05-15,2026-05-21 18:30,1인수의,물품,구독,20260316~20260613
202605121227761,오션중 학교도서관 구독 정기간행물 구입,오션중학교,2026-05-12,2026-05-13 18:00,1인수의,물품,구독,20260316~20260613
202605121227686,온라인학습콘텐츠 프로그램 구독,다압초등학교,2026-05-12,2026-05-13 18:00,1인수의,물품,구독,20260316~20260613
202605111225642,목포하당중 수학점핑학교 운영 라이선스 AI수노 프리미어 구독료,목포하당중학교,2026-05-11,2026-05-12 14:00,1인수의,용역,구독,20260316~20260613
202605111224308,2026. 서원고 클리포 서비스 구독 계약,서원고등학교,2026-05-11,2026-05-16 18:00,1인수의,용역,구독,20260316~20260613
202605111223696,2026년 황지중앙초 AI디지털활용 인공지능 플랫폼 구독,황지중앙초등학교,2026-05-11,2026-05-12 12:00,1인수의,물품,구독,20260316~20260613
202605081220902,디지털시선패턴분석 프로그램 구독,익산부송중학교,2026-05-08,2026-05-13 14:20,1인수의,물품,구독,20260316~20260613
202605081219763,2026학년도 정기간행물 구독,성전초등학교,2026-05-08,2026-05-14 10:00,1인수의,물품,구독,20260316~20260613
202605081219569,원삼중학교 AI 디지털 플랫폼 구독 견적 요청,원삼중학교,2026-05-08,2026-05-13 18:00,1인수의,용역,구독,20260316~20260613
202605081218999,2026학년도 AI 디지털 활용 선도학교 이음AI PLUS 1년 구독료,춘천고등학교,2026-05-08,2026-05-08 18:00,1인수의,용역,구독,20260316~20260613
202605071218118,2026학년도 1차 신간도서 구입 및 정기간행물 구독,창포중학교,2026-05-07,2026-05-12 18:00,1인수의,물품,구독,20260316~20260613
202605071217506,수학점핑학교 콘텐츠 구독,목포하당초등학교,2026-05-07,2026-05-08 18:00,1인수의,물품,구독,20260316~20260613
202605071216731,나산초교 인터넷 구독료,나산초등학교,2026-05-07,2026-05-11 18:00,1인수의,물품,구독,20260316~20260613
202605071216339,2026학년도 AI디지털 활용 선도학교 정보과 AIDT 구독료,아산온양고등학교,2026-05-07,2026-05-07 18:00,1인수의,용역,구독,20260316~20260613
202605071214848,남원도통초 아이스크림 홈런 8개월 구독 견적 요청,남원도통초등학교,2026-05-07,2026-05-07 16:30,1인수의,용역,구독,20260316~20260613
202605071214486,2026년 리딩 플랫폼 구독료 지급,전주새연초등학교,2026-05-07,2026-05-08 14:40,1인수의,물품,구독,20260316~20260613
202605061213294,2026년 AI·디지털 활용 선도학교 운영 계정 구독권 구입,한국국방과학고등학교,2026-05-06,2026-05-11 15:40,1인수의,물품,구독,20260316~20260613
202605061212736,2026학년도 맞춤형 온라인 학습 컨텐츠 구독료 견적요청,별량초등학교,2026-05-06,2026-05-08 18:00,1인수의,물품,구독,20260316~20260613
202605061212577,개성고 전자도서관 전자책 구독 견적 요청,개성고등학교,2026-05-06,2026-05-08 10:00,1인수의,물품,구독,20260316~20260613
202605061211211,논산고등학교 EDU 운영학교 구글 라이선스 구독료 견적요청,논산고등학교,2026-05-06,2026-05-11 11:00,1인수의,물품,구독,20260316~20260613
202605061211149,구글 EDU플러스 라이센스 구독,아산천우물초등학교,2026-05-06,2026-05-07 12:00,1인수의,물품,구독,20260316~20260613
202605061211117,2026학년도 학교도서관 1차 도서구입 및 연속간행물 구독,포천초등학교,2026-05-06,2026-05-08 09:00,1인수의,물품,구독,20260316~20260613
202605061209855,2026학년도 연제고 전자도서관 구독형 전차책 견적요청,연제고등학교,2026-05-06,2026-05-11 11:00,1인수의,물품,구독,20260316~20260613
202604301207567,2026학년도 연제고 전자도서관 구독형 전차책 견적요청,연제고등학교,2026-04-30,2026-05-04 13:30,1인수의,물품,구독,20260316~20260613
202604301207061,[매쓰홀릭] 학습지원 소프트웨어 구독,부안동초등학교,2026-04-30,2026-05-05 11:40,1인수의,물품,구독,20260316~20260613
202604301206993,[Zep Quiz Pro] 학습지원 소프트웨어 구독,부안동초등학교,2026-05-04,2026-05-08 11:40,1인수의,물품,구독,20260316~20260613
202604301206083,2026. 1차 학교도서관 도서구입 및 정기간행물 구독,양주중학교,2026-04-30,2026-05-05 11:00,1인수의,물품,구독,20260316~20260613
202604301205786,[교특]AI디지털활용 선도학교 교육용 소프트웨어 구독,덕장중학교,2026-04-30,2026-05-06 13:00,1인수의,물품,구독,20260316~20260613
202604291205421,2026학년도 1차 신간도서 구입 및 정기간행물 구독,창포중학교,2026-04-29,2026-05-08 16:00,1인수의,물품,구독,20260316~20260613
202604291204726,화천초등학교 디지털활용 선도학교 운영 AI 구독권 견적요청,화천초등학교,2026-04-29,2026-04-30 18:00,1인수의,물품,구독,20260316~20260613
202604291203850,2026. 충북고 교육용소프트웨어 구독,충북고등학교,2026-04-29,2026-04-30 13:10,1인수의,물품,구독,20260316~20260613
202604291203764,수정초등학교 2026학년도 대여형 전자도서관 구독 견적 요청,부산수정초등학교,2026-04-29,2026-05-04 14:00,1인수의,물품,구독,20260316~20260613
202604291202859,부산과학고 2026학년도 정기간행물 구독,부산과학고등학교,2026-04-29,2026-04-30 16:00,1인수의,물품,구독,20260316~20260613
202604291202641,AI중점학교 운영 관련 프로그램 구독,대전만년고등학교,2026-04-29,2026-04-29 18:20,1인수의,물품,구독,20260316~20260613
202604281200362,AI 디지털 활용 선도학교 생성현 AI구독,온정초등학교,2026-04-28,2026-04-30 18:00,1인수의,물품,구독,20260316~20260613
